Area, RTSID, location_center_lat, location_center_lon, change_vol_year, change_area_year, dem_avg_slope, dem_aspect, dem_elevation, location
Taymyr1, 10, 73.309336884, 88.5567655401, 4543.5591007617, 1670.908687494, 8.1298027039, 202.8444973274, 85.5875396729, lakeshore, 
Taymyr1, 11, 73.3140741759, 88.6027934393, 1624.9752285226, 932.9240171841, 5.5465717316, 10.8834033616, 69.1513595581, hillslope, 
Taymyr1, 12, 73.0283357142, 88.5126559797, 2355.5189140342, 1267.1057546829, 6.3974604607, 180.8260388548, 43.6505355835, hillslope, 
Taymyr1, 13, 73.0794262153, 88.5438623164, 3506.0362207038, 1670.908687494, 6.0245685577, 196.748097839, 59.0537986755, hillslope, 
Taymyr1, 14, 73.0179112859, 88.7594422997, 5779.4392493413, 2186.1055328046, 10.2561349869, 187.9851213556, 93.3732757568, lakeshore, 
Taymyr1, 15, 73.0166973681, 88.7698669242, 9983.2453730521, 2181.4641197838, 11.3226566315, 203.5258089852, 96.6445617676, lakeshore, 
Taymyr1, 16, 73.0148253732, 88.7849473828, 2604.7797764497, 1100.0148859335, 11.3609237671, 217.5534608397, 98.7534255981, lakeshore, 
Taymyr1, 17, 73.0130520922, 88.7885420715, 708.3664126748, 394.5201067694, 9.2136459351, 240.0976321247, 86.3828430176, lakeshore, 
Taymyr1, 18, 73.0151193299, 88.7790343202, 616.2193215461, 389.8786937486, 15.1505813599, 181.4209813634, 87.669128418, lakeshore, 
Taymyr1, 19, 72.9959415636, 88.9302704202, 4619.0296549639, 2840.5447687398, 4.2778148651, 227.7539244381, 88.3534393311, lakeshore, 
Taymyr1, 20, 73.0442810709, 88.948693698, 1211.5253720085, 538.4039104147, 5.0652785301, 258.1935698676, 107.4757003784, lakeshore, 
Taymyr1, 21, 73.0670113903, 89.4221502557, 2258.6360037024, 1211.4087984331, 6.1937031746, 338.5739367534, 97.4464645386, hillslope, 
Taymyr1, 22, 73.0751883264, 89.6374860598, 3071.4066948656, 1132.5047770793, 6.0384545326, 60.6519476366, 92.0575180054, hillslope, 
Taymyr1, 23, 73.0715832373, 89.691389078, 3796.9287930233, 1322.8027109327, 5.457016468, 260.0081724337, 97.7809753418, hillslope, 
Taymyr1, 24, 73.0580871014, 90.1075579186, 2919.1404296155, 1197.4845593707, 10.3483867645, 250.9733761481, 94.3173828125, hillslope, 
Taymyr1, 25, 73.0174967644, 90.2913651198, 9929.0710263381, 3258.2719406133, 5.5748887062, 275.955854155, 98.036857605, lakeshore, 
Taymyr1, 26, 73.0596318836, 90.0569915899, 7160.7008462264, 2817.3377036357, 6.4915909767, 126.1500353828, 54.2770042419, hillslope, 
Taymyr1, 27, 73.0173804796, 88.7629290672, 579.0667352657, 310.9746723947, 8.4441280365, 179.8665958512, 88.6999969482, lakeshore, 
Taymyr1, 28, 72.9489373665, 88.9703362811, 5661.5094615772, 1522.3834708278, 14.3096380234, 265.3299751676, 98.5488967896, lakeshore, 
Taymyr1, 29, 72.9185260351, 89.8541412161, 1635.1826048309, 589.4594536437, 7.4865026474, 9.8553666318, 69.2740859985, hillslope, 
Taymyr1, 30, 72.8364084473, 89.2897134667, 787.6633563834, 413.0857588527, 6.1710319519, 131.8476753622, 91.3230819702, lakeshore, 
Taymyr1, 31, 72.7700673757, 87.8143804953, 2287.9405714781, 733.343257289, 7.3339281082, 124.2636468482, 58.6070404053, lakeshore, 
Taymyr1, 32, 72.7808625841, 87.8637364762, 1790.9624018906, 631.2321708311, 14.7554779053, 245.7191224026, 61.4759750366, lakeshore, 
Taymyr1, 33, 72.7374799135, 88.1877889867, 1440.1694964872, 923.6411911425, 4.7968444824, 265.9002528161, 164.0737915039, lakeshore, 
Taymyr1, 34, 72.7502319138, 88.226134918, 766.1863394555, 450.2170630192, 4.1004052162, 251.3760331247, 138.993270874, lakeshore, 
Taymyr1, 35, 72.7092491781, 88.2661520279, 2869.0655987707, 1443.479449474, 8.8202104568, 148.9583779113, 97.2062911987, lakeshore, 
Taymyr1, 36, 72.7602879358, 88.2916443037, 1434.3681197341, 269.2019552074, 23.2088985443, 153.6259631437, 88.8700942993, lakeshore, 
Taymyr1, 37, 72.7596460384, 88.2897565932, 1066.5251603713, 431.6514109359, 19.1734313965, 139.7426461732, 81.7433547974, lakeshore, 
Taymyr1, 38, 72.7607676875, 88.2947716979, 4380.9183184755, 1424.9137973907, 19.9474201202, 165.706309707, 86.2254943848, lakeshore, 
Taymyr1, 39, 72.7623986108, 88.3125475974, 3450.9297103212, 807.6058656221, 23.9425067902, 167.6089144715, 89.760307312, lakeshore, 
Taymyr1, 40, 72.7627553104, 88.3233325499, 16756.846948351, 3833.8071551945, 20.3011951447, 178.98463254, 90.3227233887, lakeshore, 
Taymyr1, 41, 72.7677565441, 88.401078354, 986.1827018354, 334.1817374988, 9.6568870544, 194.6692743891, 79.2507019043, lakeshore, 
Taymyr1, 42, 72.7538900982, 88.4573161587, 19369.9802908898, 5722.8622546669, 14.472899437, 262.1008264481, 88.0179214478, lakeshore, 
Taymyr1, 43, 72.7420336633, 88.4383217849, 4566.8418395384, 1151.0704291625, 19.0357036591, 273.1426529046, 88.5644683838, lakeshore, 
Taymyr1, 44, 72.7349502279, 88.4308297346, 1452.8573190989, 589.4594536437, 9.4414558411, 291.8720978712, 80.7823104858, lakeshore, 
Taymyr1, 45, 72.6008333131, 90.2693702893, 3935.5579329864, 1531.6662968695, 4.7267184258, 320.918399001, 80.8715591431, lakeshore, 
Taymyr1, 46, 72.6461026087, 89.5692022208, 988.5995408226, 478.0655411441, 6.2240438461, 228.534978788, 24.7830142975, lakeshore, 
Taymyr1, 47, 72.6821327397, 89.4827825889, 3439.4942391873, 1336.7269499952, 7.3139367104, 34.4608075171, 27.8180332184, hillslope, 
Taymyr1, 48, 72.6671499998, 88.4014055609, 3512.4537164232, 1406.3481453074, 11.5231800079, 273.9610158064, 86.741645813, lakeshore, 
Taymyr1, 49, 72.6527974302, 89.3536429699, 2644.9848012541, 1225.3330374956, 5.623521328, 99.7218458894, 18.9912910461, lakeshore, 
Taymyr1, 50, 72.6670967216, 89.3535238272, 1415.9836002175, 621.9493447894, 7.710108757, 319.4356672296, 21.7676239014, hillslope, 
Taymyr1, 51, 72.7280137822, 88.4152611715, 925.2897228027, 371.3130416653, 10.6883745193, 243.8695159634, 82.7450637817, lakeshore, 
Taymyr1, 52, 72.5617125813, 88.3238238695, 4680.8698120016, 1870.4894473891, 7.7145423889, 168.5982387758, 52.8685455322, hillslope, 
Taymyr1, 53, 72.553433579, 88.3866321243, 5365.738540091, 1972.6005338471, 7.9614424706, 359.0543347646, 64.7183837891, hillslope, 
Taymyr1, 54, 72.1053274976, 89.4725025389, 2445.997935389, 951.4896692674, 8.0644521713, 68.3374227026, 31.2759647369, hillslope, 
Taymyr1, 55, 72.1194463928, 89.9981487186, 8060.0938307172, 2756.9993343651, 5.0585513115, 33.0721847801, 71.7627563477, lakeshore, 
Taymyr1, 56, 72.0159825688, 91.040901466, 2546.1356900724, 1424.9137973907, 9.8173913956, 236.5505082108, 74.7898864746, lakeshore, 
Taymyr2, 1, 72.8325078408, 97.1883059404, 1574.5377872855, 807.6058656221, 7.4500608444, 272.2722170419, 94.7257232666, lakeshore, 
Taymyr2, 2, 72.8860648403, 99.086545844, 1466.9432455687, 928.2826041633, 6.1709523201, 19.8315664693, 130.3245239258, lakeshore, 
Taymyr2, 3, 72.8022055361, 99.3623280284, 1350.9709165217, 561.6109755188, 8.3017530441, 215.0255078949, 49.349647522, lakeshore, 
Taymyr2, 4, 72.8015007125, 99.3646408775, 1054.041359222, 436.2928239568, 12.976477623000001, 282.0589461304, 59.2424278259, lakeshore, 
Taymyr2, 5, 72.7256253895, 99.1565340022, 1051.8307814538, 357.3888026029, 10.9125032425, 291.0685365124, 56.7513694763, hillslope, 
Taymyr2, 7, 72.7150369523, 98.490570734, 2450.8031162234, 877.2270609343, 7.2568120956, 129.9685026611, 143.1737518311, lakeshore, 
Taymyr2, 8, 72.7134098019, 98.158518256, 1857.2681554845, 770.4745614556, 6.6397132874, 178.9808884778, 87.4836807251, lakeshore, 
Taymyr2, 9, 72.7070720906, 98.1268646015, 695.6944542678, 255.2777161449, 11.9537248611, 328.7325819164, 73.5385665894, lakeshore, 
Taymyr2, 10, 72.6487383453, 97.9959825969, 1331.0334002581, 705.4947791641, 5.7764806747, 152.6548577184, 137.9071350098, lakeshore, 
Taymyr2, 11, 72.5368563681, 100.2390375053, 1583.5048430614, 556.969562498, 9.1576738358, 262.8625053474, 33.5822410583, hillslope, 
Taymyr2, 12, 72.5563423582, 99.2394584085, 1766.8568491417, 422.3685848943, 10.2950944901, 164.5700659845, 77.0463409424, lakeshore, 
Taymyr2, 13, 72.5534499996, 99.2472351618, 1211.7170172665, 640.5149968727, 7.8476777077, 326.3286993875, 80.7208328247, lakeshore, 
Taymyr2, 14, 72.4042516328, 99.1225004224, 2915.4078620071, 863.3028218719, 7.8989233971, 284.3236034043, 71.6578063965, lakeshore, 
Taymyr2, 15, 72.447337432, 99.1819329137, 2176.4675504223, 728.7018442682, 5.2727642059, 303.7987244279, 70.5358276367, lakeshore, 
Taymyr2, 16, 72.45957515, 99.2348027302, 1064.4678421517, 362.0302156237, 14.3805446625, 208.4927947874, 81.1356277466, hillslope, 
Taymyr2, 17, 72.4287225953, 100.0384265853, 1165.8158532832, 408.4443458319, 7.7485399246, 334.9813380991, 65.9340362549, lakeshore, 
Taymyr2, 18, 72.429941361, 100.0482047748, 1224.2988365375, 533.7624973939, 7.6260223389, 14.5863791749, 65.7446975708, lakeshore, 
Taymyr2, 19, 72.455648192, 99.3197020744, 2756.6594579447, 700.8533661433, 14.0996084213, 179.3657994827, 65.8615646362, lakeshore, 
Taymyr2, 20, 72.3616213819, 99.954611661, 2064.9602159416, 478.0655411441, 19.9285449982, 217.4692530153, 53.8899383545, lakeshore, 
Taymyr2, 21, 72.363845841, 99.9455219597, 6697.7623376885, 1930.8278166597, 16.0142173767, 219.6957607758, 54.6232261658, lakeshore, 
Taymyr2, 22, 72.3666706427, 99.933329901, 11423.4865948664, 2283.5752062418, 10.0953044891, 242.6772234314, 65.2255249023, lakeshore, 
Taymyr2, 24, 72.3679245042, 99.9274170134, 3720.396009921, 761.1917354139, 15.3801317215, 205.5645989466, 54.6828613281, lakeshore, 
Taymyr2, 25, 72.3691019505, 99.9254161844, 1466.9779131052, 459.4998890608, 11.3574886322, 211.8313883139, 66.8570251465, lakeshore, 
Taymyr2, 26, 72.3692131944, 99.9217866041, 1784.14362678, 431.6514109359, 18.8543453217, 229.9504809259, 55.2410469055, lakeshore, 
Taymyr2, 27, 72.2339493231, 98.1516468531, 15209.2756177402, 2083.9944463467, 9.1879062653, 181.5593037335, 64.1584625244, lakeshore, 
Taymyr2, 28, 72.2364533561, 98.2424294771, 2566.169028965, 608.025105727, 10.7677659988, 179.5122213187, 81.6065826416, lakeshore, 
Taymyr2, 29, 72.2157807911, 98.2484854865, 9244.9915778418, 1336.7269499952, 12.820400238, 185.3933600614, 82.5783691406, lakeshore, 
Taymyr2, 30, 72.24023702, 98.2841871171, 3147.6338972668, 937.565430205, 8.0350580215, 200.7724868559, 71.9821090698, lakeshore, 
Taymyr2, 31, 72.2387586504, 98.2858251771, 1103.268375808, 431.6514109359, 18.105506897, 247.9672457836, 74.9833602905, lakeshore, 
Taymyr2, 32, 72.2372026867, 98.2866938078, 3264.5487123387, 942.2068432258, 15.7624588013, 252.2299898047, 76.4001235962, lakeshore, 
Taymyr2, 33, 72.2935791799, 98.3828667789, 1142.3443375532, 529.1210843731, 9.4505815506, 240.9225510879, 68.4984741211, lakeshore, 
Taymyr2, 34, 72.2342129664, 98.398542899, 1159.0669444133, 408.4443458319, 8.5777111053, 167.9491820205, 78.1034393311, lakeshore, 
Taymyr2, 35, 72.2674597043, 98.4978708455, 920.0222579821, 375.9544546861, 8.110906601, 166.6328231637, 46.629322052, lakeshore, 
Taymyr2, 36, 72.2688257349, 98.8036916239, 7718.0892874675, 1661.6258614523, 6.7809410095, 206.8793425502, 66.4468002319, lakeshore, 
Taymyr2, 37, 72.2580786878, 98.8885252233, 29111.9578907464, 5138.044214044, 8.2206859589, 173.8266451552, 49.0855140686, lakeshore, 
Taymyr2, 38, 72.1601004051, 98.2416708746, 1549.2546006299, 510.5554322898, 11.7574214935, 297.7638174878, 85.7428283691, lakeshore, 
Taymyr2, 39, 72.1505815719, 98.2256803656, 5057.3039464118, 1327.4441239535, 14.6018095016, 188.9544086562, 90.322769165, lakeshore, 
Taymyr2, 40, 72.0645405783, 98.1484003787, 2806.8552179389, 663.7220619768, 9.9253044128, 228.1615064125, 70.2510452271, hillslope, 
Taymyr2, 41, 72.1150730148, 98.0236226498, 6062.750945031, 1137.1461901001, 17.8630962372, 317.1705646109, 76.9387512207, lakeshore, 
Taymyr2, 42, 72.1205143753, 97.8670498795, 1173.6678909558, 450.2170630192, 11.3071975708, 157.9193368153, 77.3431930542, lakeshore, 
Taymyr2, 43, 72.1210364496, 97.8696503073, 2017.3904244584, 547.6867364564, 10.0613861084, 170.0693334001, 80.1847610474, lakeshore, 
Gydan, 1, 71.9283611295, 78.6975378344, 1932.6856947372, 779.7573874972, 7.8904700279, 165.690993207, 18.2394199371, lakeshore, 
Gydan, 2, 71.9315503979, 78.7012292906, 4234.8910401246, 1229.9744505164, 8.2882270813, 162.5504063566, 12.539973259, lakeshore, 
Gydan, 3, 71.9345753062, 78.7101264125, 6987.9912537577, 2543.4943354075, 8.1661109924, 147.7684236326, 12.6172876358, lakeshore, 
Gydan, 4, 71.9122299238, 78.7443779543, 1827.0156848813, 375.9544546861, 7.8710608482, 28.6033973505, 7.6678709984, lakeshore, 
Gydan, 5, 71.912375588, 78.7497653527, 1355.0115978366, 310.9746723947, 7.8095822334000005, 347.8540392013, 8.6585321426, lakeshore, 
Gydan, 6, 71.9125667545, 78.7533906081, 1318.8586788763, 491.9897802066, 6.2809290886, 8.8884517907, 9.1828603745, lakeshore, 
Gydan, 7, 71.9128119259, 78.7659789023, 1892.4443115129, 696.2119531225, 8.1456480026, 289.7234033737, 15.7389907837, lakeshore, 
Gydan, 8, 71.9217255999, 78.7881023723, 1706.031758857, 612.6665187478, 12.7377748489, 253.271298053, 12.8478116989, lakeshore, 
Gydan, 9, 71.924306234, 78.7887428359, 1838.6119127727, 742.6260833307, 12.8226175308, 287.8619963281, 15.4544010162, lakeshore, 
Gydan, 10, 71.9275683849, 78.7872862933, 4604.7073168762, 951.4896692674, 12.0286149979, 233.1978158602, 17.1428356171, lakeshore, 
Gydan, 11, 71.9323159038, 78.783477971, 6117.6099125153, 2125.767163534, 11.2823934555, 253.687711751, 13.0591974258, lakeshore, 
Gydan, 12, 71.9299574428, 78.7859536433, 7707.8504223286, 2283.5752062418, 17.2685184479, 241.2039902328, 16.8738098145, lakeshore, 
Gydan, 13, 71.938638834, 78.7694727374, 2498.6027361665, 1095.3734729127, 7.0582399368, 195.9639340648, 9.504870414700001, lakeshore, 
Gydan, 14, 71.9398262543, 78.7616178183, 7106.8680491106, 2153.6156416589, 9.5148077011, 186.4306523561, 12.6383390427, lakeshore, 
Gydan, 15, 71.9404058027, 78.7555674276, 4352.1612856972, 1378.4996671825, 12.2807292938, 194.92329076, 11.7361650467, lakeshore, 
Gydan, 16, 71.9411463409, 78.9275708331, 1602.2239543238, 420.0478783839, 9.649365425100001, 354.7008923997, 14.6360712051, lakeshore, 
Gydan, 17, 71.9257768181, 78.9160694067, 1578.5090306137, 494.310486717, 4.6671800613, 237.9511552921, 17.6259784698, lakeshore, 
Gydan, 18, 71.9375825106, 79.1866834733, 820.8805190631, 152.2383470828, 5.5000257492, 344.6186955901, 20.7356910706, lakeshore, 
Gydan, 19, 71.8985646888, 79.7338928896, 990.8586845694, 301.6918463531, 9.0571117401, 281.4169793785, 17.7838516235, lakeshore, 
Gydan, 20, 71.8920746777, 79.2207018921, 2441.886934349, 680.8952901538, 13.5145540237, 191.7835055566, 15.4358358383, lakeshore, 
Gydan, 21, 71.892787908, 79.2095616069, 990.2549412818, 317.9367919259, 16.7580451965, 191.4743133408, 8.8195075989, lakeshore, 
Gydan, 22, 71.8292085286, 78.9957710411, 1071.4821989146, 298.9069985406, 6.1088995934, 209.9897162097, 19.5201625824, lakeshore, 
Gydan, 23, 71.7891708053, 78.1621149166, 4865.6998565725, 1811.5435020247, 10.3774938583, 244.5945287038, 1.7080329657000002, lakeshore, 
Gydan, 24, 71.7079974798, 78.9715874964, 2712.0715559732, 1021.1108645797, 14.3031110764, 246.6481143657, 12.2648239136, lakeshore, 
Gydan, 25, 71.7955754831, 79.3772373026, 3630.5473156009, 1628.6718290045, 11.3688201904, 264.2935639185, 13.5068731308, lakeshore, 
Gydan, 26, 71.7306071068, 79.7886910565, 1187.8184339601, 227.8933793221, 6.6961050034, 31.7105479363, 30.3842182159, lakeshore, 
Gydan, 27, 71.6486926238, 79.6273741087, 2213.2156968645, 705.4947791641, 7.1833963394, 64.8525553082, 32.9922180176, lakeshore, 
Gydan, 28, 71.6516067881, 79.6308210482, 685.149724585, 269.2019552074, 6.1215066910000004, 106.1877203193, 34.7975769043, lakeshore, 
Gydan, 29, 71.5023223641, 79.9256117269, 778.7022408314, 171.7322817702, 5.4416623116, 206.3971297529, 31.6211528778, lakeshore, 
Gydan, 30, 71.5020017013, 79.926225721, 969.2425110344, 306.3332593739, 6.4639306068, 260.7175627408, 32.4187583923, lakeshore, 
Gydan, 31, 71.5858106391, 79.9582101753, 1901.5346424283, 310.9746723947, 12.678358078, 213.7393823981, 34.850189209, lakeshore, 
Gydan, 32, 71.480628093, 79.7588604434, 4454.3976405562, 561.6109755188, 15.611261367800001, 225.2215946624, 40.3573646545, lakeshore, 
Gydan, 33, 71.4754823346, 79.7934988825, 4580.856899402, 1234.6158635372, 9.0912284851, 206.1912269157, 34.2860603333, lakeshore, 
Gydan, 34, 71.479289136, 79.7716408326, 3680.706425697, 877.2270609343, 15.0349788666, 207.5732836756, 40.5754585266, lakeshore, 
Gydan, 35, 71.4787991434, 79.7780965067, 2998.5628616618, 812.2472786429, 10.5534849167, 176.9891089287, 42.9784889221, lakeshore, 
Gydan, 36, 71.4310421708, 79.0692584102, 1267.2901317982, 348.1059765612, 13.0093727112, 198.9593955674, 13.9405326843, lakeshore, 
Gydan, 37, 71.4175304738, 79.1002129871, 4931.2094713189, 1359.9340150993, 6.1714458466, 350.2537101118, 10.424779892, lakeshore, 
Gydan, 38, 71.4159668521, 79.0954804629, 3892.4988850893, 742.6260833307, 11.2343616486, 215.4144868313, 11.6736183167, lakeshore, 
Gydan, 39, 71.4164497956, 79.0944261964, 1098.9192775783, 375.9544546861, 7.7479104996, 290.2086710748, 9.4054260254, lakeshore, 
Gydan, 40, 71.4050063574, 79.0772258127, 3808.1817527681, 1253.1815156205, 5.2625403404, 21.2488274315, 14.1105308533, lakeshore, 
Gydan, 41, 71.3750657204, 79.1415416089, 2623.1286347038, 886.509886976, 13.2129640579, 223.1327328351, 13.9543838501, lakeshore, 
Gydan, 42, 71.3929209313, 79.406861306, 1989.3555231165, 575.5352145813, 8.1891813278, 330.1645980436, 6.9309353827999995, lakeshore, 
Gydan, 43, 71.1006816757, 78.4459780223, 3957.139495864, 951.4896692674, 9.4930047989, 195.0577656151, -2.8408854008, lakeshore, 
Gydan, 44, 71.1947928246, 79.7241075884, 1476.3365400784, 538.4039104147, 10.8695526123, 198.749495364, 11.0030841827, lakeshore, 
Gydan, 45, 71.1944653579, 79.7272249339, 2131.4368948321, 519.8382583315, 18.1611480713, 197.1631888497, 19.0869579315, lakeshore, 
Gydan, 46, 71.1941189149, 79.7288252639, 1319.2274231474, 315.6160854155, 19.5985565186, 191.3972611253, 14.9674711227, lakeshore, 
Gydan, 47, 71.1940506764, 79.7304471347, 3635.6591091509, 529.1210843731, 19.7349205017, 198.4785646532, 20.7235984802, lakeshore, 
Gydan, 48, 71.1940918279, 79.7350880844, 4307.6304247595, 682.28771406, 15.3132476807, 197.8395450355, 18.9596290588, lakeshore, 
Gydan, 49, 71.1934435802, 79.7373032626, 2975.4790340728, 1025.7522776005, 11.9821119308, 212.309151486, 14.8304805756, lakeshore, 
Gydan, 50, 71.0079101093, 78.9151080043, 1466.2126581935, 440.9342369776, 6.9250564575, 299.3312426066, 4.0116081238, lakeshore, 
Gydan, 51, 71.0168515221, 78.910723056, 3079.681330561, 1058.2421687462, 8.0023050308, 236.1312977154, 9.1906614304, lakeshore, 
Gydan, 52, 70.498360463, 79.522581663, 936.974205292, 482.7069541649, 10.4477376938, 240.6613156453, 22.6110572815, lakeshore, 
Gydan, 53, 70.4999620537, 79.519586869, 2901.520733852, 905.0755390592, 8.305560112, 203.5979234796, 25.9081707001, lakeshore, 
Gydan, 54, 70.465237034, 78.8492984677, 3301.7174284075, 1188.2017333291, 4.6579141617, 298.7919941778, 43.8534431458, lakeshore, 
Gydan, 55, 70.3970015354, 78.5828848355, 6793.8724080634, 2107.2015114507, 10.8763599396, 155.8142025134, 36.3515052795, lakeshore, 
Gydan, 56, 70.2865458963, 78.3617493131, 1514.0095220686, 434.4362587484, 6.5330505371, 162.0494189554, 33.714225769, lakeshore, 
Gydan, 57, 70.2862471334, 78.3672424122, 1473.3036761858, 529.1210843731, 10.6898345947, 181.5644927924, 28.2221679688, lakeshore, 
